word_count,sentence_count,locations,location_count,actions,action_count,urgency_level,is_informal,pos_tags,text,disaster_type,source
64,3,Lake City|in Lake City|Orlando,3,rescue,1,low,True,ADP NUM NOUN ADP DET NOUN PUNCT NUM NOUN ADP PROPN PROPN PROPN NUM PUNCT PROPN PROPN PROPN PUNCT AUX ADP PROPN PROPN PUNCT PROPN ADV ADP SYM PROPN PUNCT DET NOUN VERB ADP NUM NOUN DET NOUN CCONJ PROPN PUNCT AUX AUX VERB NOUN NOUN NOUN PUNCT ADP PROPN PUNCT NUM ADJ PROPN PROPN PROPN NOUN AUX VERB ADP ADP NOUN NOUN PUNCT,"After 31 hours on the road, 16 members of Colorado Task Force 1 (CO-TF1) are in Lake City, Florida- ahead of #HurricaneDorian. The team arrived @ 3 am this morning &amp; will be working water rescue operations. In Orlando, 2 other CO-TF1 members are working out of incident command.",rescue_volunteering_or_donation_effort,HumAID
23,1,New York,1,,0,low,False,SYM NOUN SYM NOUN SYM NOUN SYM NOUN SYM PROPN SYM NOUN SYM ADJ SYM NOUN NOUN ADP PROPN PROPN PUNCT PROPN PROPN,"#mood #thoughts #writersofinstagram #poetry #poem #poet #selflove #tothyownselfbetrue soberisexy @ New York, New York",not_humanitarian,HumAID
25,2,,0,,0,low,False,PROPN PROPN PUNCT DET ADJ NOUN PUNCT VERB DET PRON NOUN CCONJ PROPN PUNCT NOUN ADP DET DET NOUN VERB ADP DET ADJ ADJ NOUN,RT @supermarthy: Another tragic incident! Sending all my thoughts &amp; prayers to all the people affected by this devastating fortuitous event,sympathy_and_support,HumAID
15,1,in Sri Lanka|San Diego-Based USS|Sri Lanka,3,,0,low,True,PROPN PROPN PUNCT VERB PROPN PROPN PROPN PROPN PROPN PROPN ADP PROPN PROPN SPACE SYM NOUN,San Diego-Based USS Lake Erie Assists Flood Victims in Sri Lanka  #news,rescue_volunteering_or_donation_effort,HumAID
26,4,New Zealand|in New Zealand,2,,0,low,True,PROPN PROPN PUNCT NOUN ADP PRON VERB ADP DET NOUN ADV ADP PROPN PROPN PUNCT VERB ADP NOUN CCONJ NOUN PUNCT VERB ADJ PUNCT PROPN PROPN,RT @grahammctavish: Thinking of everyone affected by the earthquake here in New Zealand. Check with friends and neighbors. Stay safe. Kia K,sympathy_and_support,HumAID
24,2,,0,help|donate,2,medium,True,PROPN PROPN PROPN NOUN PUNCT SCONJ AUX PART NOUN VERB ADP PRON NOUN CCONJ VERB PART VERB ADP VERB SYM PROPN PUNCT SYM NOUN,"@wickedvox @topblogger1 Random thought, why cant churches sell off their lands and donate to help in rebuilding #Kerala? #KeralaFloods",rescue_volunteering_or_donation_effort,HumAID
26,3,,0,rescue,1,low,True,PROPN PROPN PUNCT NOUN NOUN NOUN VERB ADJ NOUN ADP NOUN SCONJ PRON VERB PART VERB SYM VERB PRON PUNCT AUX PART VERB PRON PUNCT PUNCT,RT @lifeonqueen: Disobeying evacuation orders puts first responders at risk when they have to find/rescue you. Dont do that. /,displaced_people_and_evacuations,HumAID
17,2,,0,help,1,medium,True,VERB DET NOUN PROPN PROPN PROPN ADJ NOUN VERB CCONJ VERB PRON VERB PRON NOUN PUNCT NUM,Ayudame a ayudar Ecuador Non-Official earthquake help and help us meet our goal. @generosity,rescue_volunteering_or_donation_effort,HumAID
22,2,,0,,0,low,True,PROPN PROPN PUNCT NUM VERB ADJ PUNCT NOUN VERB PUNCT VERB VERB NOUN CCONJ NOUN NOUN ADP NUM NOUN PUNCT SPACE SYM NOUN,"RT @nzherald: Two confirmed dead, homes destroyed, slips block road and rail lines after 7.5 shake.  #EQNZ",injured_or_dead_people,HumAID
31,5,Aluva|at Aluva,2,call|urgent|need,3,high,True,PROPN PROPN PROPN PROPN VERB ADJ NOUN ADP PROPN PUNCT INTJ VERB PROPN PROPN NUM NOUN NOUN SYM PROPN X PROPN NOUN PUNCT ADJ NOUN NOUN PROPN X VERB NOUN NUM,#KeralaSOS Urgent Requirement Need more volunteers at Aluva . Please call Mobin Sageer 9995188063 #Keralafloods #KeralaFloodRelief #KeralaFloodRescue Cc. @deepsealioness @SanjeevaniPage @swamv39 @manoramaonline @kavita_krishnan @dhanyarajendran @WeAreBangalore @aapkaprithvi,requests_or_urgent_needs,HumAID
11,2,in Maryland causes serious damage|Maryland,2,,0,low,True,NOUN NOUN ADP PROPN VERB ADJ NOUN PUNCT VERB ADJ PUNCT,Flash flooding in Maryland causes serious damage. READ MORE:,infrastructure_and_utility_damage,HumAID
49,2,Tallahassee|Florida,2,call,1,low,True,PUNCT PROPN PROPN PUNCT PROPN AUX VERB PRON ADP DET NOUN ADP NOUN PUNCT NOUN ADP PROPN ADJ NOUN NOUN PUNCT PROPN PUNCT PROPN AUX AUX VERB NOUN CCONJ NOUN CCONJ AUX AUX ADJ PART VERB DET NUM NOUN PUNCT NUM NOUN NOUN ADP PROPN PUNCT PROPN PUNCT NOUN,".@PHXFire FEMA AZ-TF1 is readying itself in the case of call-up for Hurricane Dorian relief efforts. AZ-TF1 could be activated today or tomorrow and will be ready to make the 30 hour, 2138 mile drive to Tallahassee, Florida. @KTAR923",rescue_volunteering_or_donation_effort,HumAID
19,1,Italy|in Italy,2,,0,low,False,PROPN PROPN PUNCT PROPN ADP PROPN PUNCT PUNCT PROPN PROPN VERB NOUN ADP DET NOUN SYM PROPN SYM PROPN,RT @Europarl_EN: Earthquake in Italy: @EP_President Martin Schulz offers sympathy to the victims #terremoto #PrayForItaly,sympathy_and_support,HumAID
25,2,,0,donate,1,low,True,PROPN PROPN VERB ADP NUM NOUN ADP SYM NUM NUM PUNCT SCONJ PRON AUX VERB PART VERB INTJ INTJ INTJ VERB PRON ADP ADJ NOUN,Red Cross built like 6 houses with $500 million. If youre gonna donate pls pls pls do it to local orgs,rescue_volunteering_or_donation_effort,HumAID
23,2,in Maryland|in Hawaii|Maryland,3,,0,low,True,INTJ PUNCT PRON NOUN VERB ADP ADP DET DET NOUN VERB NOUN NOUN NOUN ADP PROPN CCONJ PROPN PUNCT NOUN ADP PROPN PUNCT,Wow. My heart goes out to all those peeps affected byda volcano eruptions in Hawaii &amp; floods in Maryland.,sympathy_and_support,HumAID
24,2,California|D.C.,2,,0,low,True,NOUN ADP PROPN NOUN AUX VERB ADP PROPN DET NOUN AUX AUX DET ADJ ADJ ADJ PUNCT CCONJ VERB DET ADJ ADV ADJ PUNCT,"Smoke from California wildfires is pooling over D.C. The sky has been a little extra hazy, and sunsets a little more colorful.",other_relevant_information,HumAID
31,4,,0,,0,low,False,ADJ ADJ NOUN PUNCT PRON AUX VERB ADV ADP PROPN ADV ADP PRON ADV PUNCT SYM NOUN SYM PROPN PROPN PROPN PROPN VERB PRON ADP DET NOUN PUNCT X PROPN PROPN,Amazing tawainese food. I would go back to ny just for this again. #talininthecity #nyc #brooklyn aliktamar thank you for the adventures. @ Win Son,other_relevant_information,HumAID
37,3,,0,,0,medium,True,INTJ ADV PUNCT PROPN PROPN PROPN VERB NOUN ADP SYM PROPN PUNCT DET NOUN CCONJ ADJ NOUN AUX VERB NOUN PUNCT PRON VERB ADJ ADJ NOUN CCONJ NOUN ADP NOUN ADP ADJ ADJ NOUN PUNCT X PUNCT,RIGHT NOW: Jacksonville Mayor @lennycurry gives update on #HurricaneDorian: Any evacuations or related decisions will come tomorrow. These include pet friendly locations and places for people with special medical needs. @ActionNewsJax @WOKVNews,displaced_people_and_evacuations,HumAID
7,1,,0,donate,1,low,True,AUX PUNCT VERB PART VERB PROPN NOUN,CrowdRise: Donate to support Haitian EMTs,rescue_volunteering_or_donation_effort,HumAID
47,2,in Waynad|Waynad|Kerala,3,,0,medium,True,PROPN PROPN PUNCT NOUN NOUN ADP DET ADJ NOUN ADP PROPN PUNCT NOUN ADP DET ADJ NOUN PRON VERB ADV PUNCT ADP DET ADJ NOUN PUNCT DET ADJ NOUN VERB NOUN PART VERB ADV ADP DET NOUN ADP PROPN SYM NOUN PART VERB PRON NOUN INTJ VERB,"Mr. Thomas, community leader from a remote village in Waynad, talks about the many challenges that lay ahead. In the last weeks, the whole country joined hands to pray together for the people of Kerala #KeralaFloods To lend your support please visit",sympathy_and_support,HumAID
58,5,RT|India|Kerala|in Kerala,4,need|help,2,medium,True,PRON AUX ADV ADJ ADP DET NOUN NOUN ADP PROPN PUNCT PROPN PUNCT PRON NOUN VERB PART VERB ADV ADJ VERB PUNCT PRON AUX ADJ PRON VERB PRON NOUN PART VERB PRON NOUN CCONJ NOUN PRON AUX ADP ADJ NOUN PUNCT INTJ VERB DET NOUN NOUN ADP NOUN ADV CCONJ PROPN PART VERB DET NOUN PUNCT SYM NOUN,"We are all aware of the flood situation in Kerala, India. Its heart breaking to see so many suffer. It is essential we do our bit to help our brothers and sisters who are in dire need. Please find the donation information in pic below and RT to spread the word. #KeralaFloods",rescue_volunteering_or_donation_effort,HumAID
10,1,Maryland,1,emergency,1,medium,True,NOUN ADP NOUN VERB ADP PROPN NOUN PUNCT SPACE ADP NOUN,State of emergency declared for Maryland flooding:  via @YouTube,caution_and_advice,HumAID
33,3,Abaco Island|Bahamas|U.S.|China,4,,0,low,True,ADJ PUNCT PROPN VERB DET ADJ NOUN ADP PROPN PROPN PUNCT DET PROPN PUNCT PRON AUX ADV AUX VERB ADP SYM PROPN PUNCT DET ADJ NOUN ADP NOUN ADP DET PROPN NOUN NOUN,"Interesting. China built a military port on Abaco Island, The Bahamas, which is currently being destroyed by #HurricaneDorian. A military port within miles of the U.S. coast ᾝ0",infrastructure_and_utility_damage,HumAID
13,1,Florida,1,,0,low,False,SYM PROPN NOUN PUNCT SYM PROPN NOUN NOUN NOUN SYM VERB SYM NOUN,#Irma cartoon: #Florida nursing home deaths #sayfie #FlaPol,injured_or_dead_people,HumAID
52,3,,0,call|need,2,medium,True,AUX PRON VERB SCONJ NOUN CCONJ ADJ ADJ NOUN AUX VERB ADJ NOUN NOUN PRON AUX VERB ADP DET NOUN ADP ADJ NOUN NOUN PUNCT SCONJ PRON NOUN AUX VERB ADP DET NOUN CCONJ PRON VERB DET NOUN ADP NOUN VERB PRON DET NOUN PUNCT PROPN PROPN NUM SYM NOUN SYM PROPN,Did you know that hurricanes and other severe storms can trigger serious pest concerns that can lead to a need for pest control services? If your home is affected by the hurricane and you see an increase in bugs give us a call. ὏2(954)549-5509 #pestcontrol #HurricaneDorian,other_relevant_information,HumAID
16,2,,0,,0,low,True,SYM PROPN VERB SYM NUM NUM ADP PROPN PROPN PROPN PUNCT VERB ADJ PUNCT SPACE SYM NOUN,#Chevron Contributes $1 Million for Hurricane Irma Relief. Read more:  $CVX,rescue_volunteering_or_donation_effort,HumAID
40,1,the Cake Los Gatos|California,2,help,1,medium,True,ADJ NOUN PUNCT VERB ADP DET PROPN PROPN PROPN ADP PROPN PUNCT PART VERB VERB PRON PROPN NOUN VERB ADP NOUN PUNCT PRON AUX VERB NOUN NOUN ADP PROPN NUM PUNCT ADP DET NOUN VERB ADV PUNCT PUNCT VERB ADJ,"Top story: Icing on the Cake Los Gatos on Instagram: To help aid our California neighbors impacted by fires, we’re selling raffle tickets through November 30, with all proceeds going directly” , see more",rescue_volunteering_or_donation_effort,HumAID
18,2,,0,need,1,medium,False,NOUN PUNCT INTJ VERB ADP PRON PRON AUX VERB DET NOUN ADP PROPN PROPN PUNCT VERB PRON PUNCT,"Tweeps, please retweet for anyone who might need this info during Hurricane Dorian. Thank you.",requests_or_urgent_needs,HumAID
16,1,,0,,0,low,False,PROPN PROPN PUNCT PROPN PROPN PROPN PROPN VERB PROPN PROPN ADP PROPN ADP PROPN PROPN PROPN,RT @DailyCaller: Packers Star Aaron Rodgers Donates Stunning Amount Of Money To California Wildfires Relief,rescue_volunteering_or_donation_effort,HumAID
29,2,in PR,1,,0,low,False,PROPN PROPN PUNCT PRON NOUN VERB ADP AUX PRON VERB ADP SYM PROPN PUNCT PART VERB NOUN NOUN ADP PROPN PUNCT PRON AUX VERB SYM NUM NUM PUNCT PUNCT,"RT @verizon: Our hearts go out to all affected by #HurricaneMaria. To support relief efforts in PR, we are pledging $1 million. .",sympathy_and_support,HumAID
16,2,the Withlacoochee River,1,,0,low,True,NOUN PART PROPN CCONJ NOUN AUX VERB CCONJ PROPN NOUN VERB PROPN ADP DET PROPN PROPN,Irma’s Wind and Rain are Gone But Flood Waters Threaten Residents Along the Withlacoochee River,other_relevant_information,HumAID
25,2,Houston,1,,0,low,True,PRON NOUN AUX ADP DET NOUN ADP PROPN PUNCT PRON PROPN NOUN PUNCT CCONJ PRON PRON AUX AUX VERB ADP PROPN PROPN PUNCT SYM PROPN,"Our thoughts are with the citizens of Houston, our Multivisa family, and everyone who has been affected by Hurricane Harvey. #HoustonStrong",sympathy_and_support,HumAID
28,1,South Carolina,1,rescue,1,low,True,VERB PROPN PUNCT PROPN NUM PUNCT NOUN NOUN CCONJ NOUN NOUN NOUN NOUN AUX VERB ADP PROPN PROPN DET NOUN ADP NOUN ADP PROPN PROPN SYM PROPN NOUN,@MiamiDadeFire FL-TF1 80-person search and water rescue task force is headed to South Carolina this morning as part of @fema @FEMA_USAR_NEWS #HurricaneFlorence response,rescue_volunteering_or_donation_effort,HumAID
45,2,,0,rescue,1,low,True,PRON NOUN NOUN PROPN AUX VERB NOUN ADP ADJ ADJ NOUN ADP ADJ NOUN ADP SYM NOUN PRON AUX ADV VERB DET NOUN ADP NOUN ADP SYM PROPN PUNCT PRON AUX VERB PRON ADJ CCONJ NOUN NOUN PART VERB NOUN ADP NOUN ADJ NOUN PUNCT,Our rescue partner @nalarescue is evacuating animals from high kill shelters in direct line of #hurricanedorian who will then make the journey to safety at #PAWSChicago. We are preparing our medical and volunteer teams to welcome dozens of pets next week.,rescue_volunteering_or_donation_effort,HumAID
13,1,in Areas Impacted by Harvey,1,,0,low,True,NUM NOUN ADJ NOUN PROPN PROPN ADP PROPN ADP PROPN VERB ADP NOUN,71% High Risk Homes Uninsured for Flood in Areas Impacted by Harvey,other_relevant_information,HumAID
23,2,Fort McMurray,1,,0,low,True,PROPN AUX PUNCT DET NOUN ADV ADP PROPN PROPN ADP ADP CCONJ VERB PROPN PROPN AUX AUX VERB PUNCT SYM NOUN SYM NOUN,RT @RMWoodBuffalo: All camps north of Fort McMurray up to and incl Ruth Lake are being evacuated. #ymm #ymmfire,displaced_people_and_evacuations,HumAID
39,3,,0,,0,medium,True,INTJ PUNCT PUNCT AUX PART VERB ADP DET ADV SYM ADJ SYM ADJ SYM PROPN NOUN NUM NUM SYM NOUN NOUN PRON PRON PRON NOUN AUX AUX SYM VERB PROPN PUNCT PROPN X PROPN SYM PROPN NOUN VERB PRON,PLEASE!! Dont forget about the most #helpless #innocent #VOICELESS 🐱🐶🐰#VICTIMS 🐾🐾🐾 they #SHOULD BE #SAVED TOO! 🙏🏻💔 #HurricaneHarvey #pets 🐾,other_relevant_information,HumAID
18,1,Kerala,1,,0,medium,True,PROPN PROPN PUNCT PROPN PROPN PROPN PROPN PROPN PROPN PROPN AUX VERB PRON NOUN ADP DET PROPN NOUN,RT @IndiaToday: #KeralaSOS UN Secretary General Antonio Guterres has expressed his grief over the Kerala floods,sympathy_and_support,HumAID
38,3,Zimbabwe,1,need|rescue,2,low,True,NOUN ADP DET PROPN PROPN PRON PROPN PUNCT PROPN CCONJ PROPN VERB PRON PUNCT PROPN PROPN AUX VERB ADJ NOUN ADP NOUN CCONJ NOUN VERB ADJ CCONJ ADP NOUN PUNCT NOUN PROPN VERB NOUN VERB PUNCT PROPN PROPN,"Members of the SADC Bloc your Zimbabwe, Mozambique and Malawi need you, Cyclone IDAI has caused tremedious distinction on infrastructure and people left homeless and without food. Rescue Combine reduce efforts needed. @SADC_News @CyrilRamaphosa",rescue_volunteering_or_donation_effort,HumAID
19,1,Mullaperiyar|in Mullaperiyar dam to save Kerala|Kerala,3,,0,low,False,ADJ NOUN VERB PROPN PART VERB ADP NOUN NOUN ADP PROPN NOUN PART VERB PROPN SYM PROPN SYM NOUN,Central panel asks TN to bring down water level in Mullaperiyar dam to save Kerala #KeralaFloodsRelief #KeralaFloods,other_relevant_information,HumAID
26,2,in Thirunelly village,1,,0,low,True,SYM PROPN VERB NUM NOUN PRON ADP NOUN CCONJ PROPN NOUN ADP PROPN NOUN PUNCT ADJ NOUN PUNCT PROPN PUNCT SYM NOUN SYM PROPN SYM PROPN,"#RF distributed 500 units each of clothing and utensil kits in Thirunelly village, Mananthavady taluk, Wayanad. #RFForKerala #KeralaFloods #KeralaFloodRelief",rescue_volunteering_or_donation_effort,HumAID
28,2,Nebraska|West,2,,0,low,True,DET ADJ PROPN NOUN AUX VERB ADJ NOUN ADP DET ADJ NOUN NOUN PUNCT PRON NOUN VERB PART AUX ADP DET NOUN CCONJ NOUN ADP DET PROPN PUNCT,The devastating Nebraska floods will have major impacts throughout the agricultural supply chain. Our thoughts continue to be with those farmers and ranchers in the West!,sympathy_and_support,HumAID
22,1,,0,assist,1,low,False,PROPN PROPN PUNCT NOUN ADP DET PROPN PROPN PROPN PART VERB ADP SYM NOUN NOUN ADP ADP DET NOUN ADP SYM NOUN,RT @davidspruell: Donations to the American Red Cross to assist with #relief efforts due to the devastation from #Florence,rescue_volunteering_or_donation_effort,HumAID
26,2,Greens Bayou|near Greens Bayou in,2,,0,low,True,ADJ PUNCT NOUN VERB DET NOUN ADP NUM VERB ADP AUX VERB ADV ADP NOUN NOUN ADP PROPN PROPN ADP SYM PROPN NOUN PUNCT SYM NOUN,NEW: Officials confirm a family of 6 died after being swept away in flood waters near Greens Bayou in #Pasadena area. #Harvey,injured_or_dead_people,HumAID
14,1,US|Kerala,2,,0,low,True,NUM PROPN PUNCT VERB PROPN VERB ADP NUM NUM NOUN ADP PROPN NOUN NOUN,Two US-based Malayalis crowdfund over 1.5 million dollars for Kerala flood relief,rescue_volunteering_or_donation_effort,HumAID
49,2,Kerala,1,,0,low,True,PRON NOUN VERB ADP ADP DET NOUN ADP PROPN VERB SYM NOUN ADP DET NOUN ADP NOUN PUNCT PART VERB ADP DET NOUN PUNCT VERB NOUN ADP PROPN PUNCT PRON AUX VERB PART VERB DET NOUN ADP NOUN PROPN PROPN ADP DET PROPN PROPN PART PROPN PROPN PROPN NUM,"My heart goes out to the people of Kerala battling #KeralaFloods In this hour of crisis, to stand beside the flood-affected people of Kerala, we have decided to make a contribution of Rs Ten Crore to the Chief Minister’s Distress Relief Fund 1/2",rescue_volunteering_or_donation_effort,HumAID
54,4,,0,,0,low,True,PRON NOUN VERB ADP ADP PRON ADP DET NOUN NOUN ADP SYM PROPN PUNCT PROPN PROPN NOUN ADP PRON AUX PART ADV ADJ CCONJ ADJ SCONJ NOUN VERB PART VERB PUNCT PRON SCONJ DET NOUN NOUN AUX ADJ ADP NUM SYM NUM NOUN NOUN PUNCT X NOUN SYM ADP SYM PROPN SYM PROPN PUNCT,My heart goes out to those in the disaster zone of #Florence. @USGS River data like this is not only scary but historic as records continue to fall. Some if these water rises are higher than 2-3 floor buildings. #ncwx #TomahawkNC #BlackRiver #gmm2.,sympathy_and_support,HumAID
17,1,Centre,1,,0,low,False,PROPN AUX VERB ADJ NOUN VERB ADV ADP DET NOUN PUNCT VERB PROPN NOUN NOUN SPACE SYM NOUN,"Centre can accept financial aid made voluntarily by another country, says Kerala finance minister  #KeralaFloods",rescue_volunteering_or_donation_effort,HumAID
26,3,Haiti|in Haiti,2,help|donate,2,medium,True,PROPN PROPN PUNCT PUNCT ADV VERB ADV ADJ NOUN ADP PROPN PUNCT PRON AUX AUX VERB ADV ADP PROPN PROPN PUNCT VERB PART VERB ADV PUNCT,"RT @sethdmichaels: . @PIH does very important work in Haiti, which has been hit hard by Hurricane Matthew. donate to help here:",rescue_volunteering_or_donation_effort,HumAID
17,1,Heartbreak,1,,0,low,True,PROPN PROPN PUNCT NOUN CCONJ PROPN ADP PROPN PROPN ADP PROPN SPACE ADP NOUN ADP PROPN PROPN PUNCT,RT @ugartep: Destruction and Heartbreak as Mexico Reels From Earthquake  via @NatGeoPhotos by @afpphoto @rschemidt @,infrastructure_and_utility_damage,HumAID
22,2,,0,help,1,medium,True,AUX PART VERB ADP DET NOUN PUNCT NOUN CCONJ ADJ NOUN VERB ADP SYM PROPN PUNCT NOUN SCONJ PRON AUX VERB PUNCT,"Dont forget about the pets, livestock and homeless animals impacted by #HurricaneMaria . Heres how you can help:",caution_and_advice,HumAID
23,1,Fort McMurray,1,emergency,1,medium,False,PROPN NOUN PUNCT NOUN PUNCT DET ADJ NOUN ADP DET PROPN PROPN NOUN PUNCT PROPN NOUN AUX VERB DET NOUN ADP NOUN ADV,RT @Realty4: Video: An aerial look at the Fort McMurray wildfire - Albertas government has declared a state of emergency af,other_relevant_information,HumAID
16,1,Haiti|the Silicon Valley Relief,2,,0,low,True,PROPN PROPN PUNCT PRON ADV VERB DET PROPN PROPN PROPN ADP PROPN NOUN PUNCT SPACE SYM PROPN,RT @BrettHagler: We just launched the Silicon Valley Relief for Haiti initiative:  #SV4HAITI,rescue_volunteering_or_donation_effort,HumAID
24,1,asia,1,donate,1,low,True,SCONJ AUX PRON SCONJ PRON AUX VERB ADV ADJ NOUN PART VERB ADP NOUN NOUN CCONJ ADV PRON ADP DET NOUN ADP PROPN PUNCT,why is it that ive seen so many links to donate to hurricane harvey and hardly anything for the floods in asia?,rescue_volunteering_or_donation_effort,HumAID
21,3,,0,,0,low,True,AUX DET ADJ NOUN ADV VERB PUNCT PUNCT PUNCT AUX PRON ADJ PUNCT PUNCT AUX PRON ADJ PUNCT PUNCT PUNCT PUNCT,Did the big earthquake finally happen??? Is this real?? Am I DEAD????,not_humanitarian,HumAID
24,1,in State History by JACK NICAS and THOMAS FULLER,1,,0,low,True,SYM PROPN ADP SYM PROPN PROPN PROPN NOUN PUNCT NUM NOUN VERB PROPN NOUN PROPN ADP PROPN NOUN ADP PROPN PROPN CCONJ PROPN ADJ,#News on #NYTimes California Wildfires Updates: 42 Deaths Make Camp Fire Deadliest in State History by JACK NICAS and THOMAS FULLER,injured_or_dead_people,HumAID
25,2,Carolinas,1,,0,medium,True,DET NOUN NOUN ADP DET PROPN AUX ADV NUM ADP DET NOUN ADP SYM PROPN PUNCT ADJ NOUN AUX ADV DET NOUN PUNCT SPACE ADP NOUN,The death toll in the Carolinas is now 18 in the wake of #HurricaneFlorence. Heavy flooding is still an issue.  via @11AliveNews,injured_or_dead_people,HumAID
